x,y
307,0.25539387745262
308,0.25617327201142714
309,0.2569448726246462
310,0.2577087572317331
311,0.2584650029927491
312,0.259213686296155
313,0.2599548827665268
314,0.26068866727219486
315,0.26141511393280625
316,0.26213429612681155
317,0.2628462864988768
318,0.2635511569672214
319,0.26424897873088254
320,0.26493982227690704
321,0.26562375738747135
322,0.26630085314692997
323,0.26697117794879405
324,0.26763479950263946
325,0.2682917848409464
326,0.2689422003258703
327,0.2695861116559449
328,0.27022358387271883
329,0.270854681367325
330,0.27147946788698507
331,0.27209800654144856
332,0.2727103598093674
333,0.2733165895446071
334,0.27391675698249435
335,0.27451092274600275
336,0.2750991468518761
337,0.2756814887166907
338,0.27625800716285714
339,0.2834954270912286
340,0.28399380615364966
341,0.28448720142544653
342,0.2849756627445254
343,0.2854592394504135
344,0.28593798038924273
345,0.28641193391868364
346,0.2835478145794968
347,0.28404566976703516
348,0.28453854640269816
349,0.28502649427200455
350,0.28550956266261784
351,0.28598780036932503
352,0.28646125569896513
353,0.2869299764753088
354,0.2873940100438891
355,0.28785340327678355
356,0.28830820257734907
357,0.28875845388490895
358,0.2858708693460599
359,0.2863454939859326
360,0.28681537237940663
361,0.2872805519889459
362,0.28774107980238983
363,0.2881970023376993
364,0.28864836564765567
365,0.2890952153245125
366,0.2895375965046007
367,0.28997555387288804
368,0.2904091316674925
369,0.29083837368415094
370,0.2912633232806428
371,0.2916840233811697
372,0.29210051648069135
373,0.2925128446492178
374,0.29292104953605896
375,0.2933251723740317
376,0.29372525398362476
377,0.30078800144378853
378,0.301113454762684
379,0.30143565354839047
380,0.3017546303462399
381,0.2987370840427775
382,0.2990830465356831
383,0.2994255494036596
384,0.29643129390962303
385,0.2934669809705268
386,0.2938656444941549
387,0.2942603213825467
388,0.29131771816872126
389,0.28840454098703405
390,0.2855204955771637
391,0.2859986239547254
392,0.28313863771517817
393,0.2836405846713597
394,0.2841375121579795
395,0.2812961370363997
396,0.28181650899936905
397,0.27899834390937533
398,0.2762083604702816
399,0.2767796101989121
400,0.274011814096923
401,0.27127169595595374
402,0.27189231232972755
403,0.2725067225397636
404,0.27311498864769934
405,0.2737171720945557
406,0.2743133337069435
407,0.27157020036987406
408,0.2688544983661753
409,0.2694992867158469
410,0.2668042938486884
411,0.2674695842435349
412,0.2681282217344329
413,0.26878027285042194
414,0.2694258034552511
415,0.2700648787540319
416,0.2706975632998249
417,0.27132392100016
418,0.2686106817901584
419,0.26925790830559015
420,0.26656532922253423
421,0.26723300926364224
422,0.2678940125043392
423,0.2652150723792958
424,0.2625629216555029
425,0.25993729243894786
426,0.25733791951455837
427,0.2580978736527461
428,0.25551689491621865
429,0.25296172596705646
430,0.2504321087073859
431,0.24792778762031206
432,0.24544850974410895
433,0.24299402464666786
434,0.2405640844002012
435,0.23815844355619917
436,0.23577685912063717
437,0.2334190905294308
438,0.2310848996241365
439,0.22877405062789513
440,0.22648631012161619
441,0.22422144702040003
442,0.22197923255019603
443,0.21975944022469407
444,0.21756184582244711
445,0.21538622736422264
446,0.2132323650905804
447,0.21110004143967462
448,0.20898904102527788
449,0.2068991506150251
450,0.20483015910887484
451,0.20278185751778607
452,0.2007540389426082
453,0.20874649855318214
454,0.2066590335676503
455,0.20459244323197381
456,0.20254651879965407
457,0.20052105361165753
458,0.19851584307554096
459,0.19653068464478554
460,0.20123204446500437
461,0.19921972402035432
462,0.19722752678015076
463,0.19525525151234926
464,0.19330269899722577
465,0.19136967200725352
466,0.18945597528718097
467,0.18756141553430916
468,0.18568580137896606
469,0.19382894336517642
470,0.19189065393152466
471,0.1899717473922094
472,0.1880720299182873
473,0.18619130961910443
474,0.18432939652291339
475,0.18248610255768424
476,0.18066124153210739
477,0.17885462911678632
478,0.17706608282561845
479,0.17529542199736226
480,0.17354246777738863
481,0.17180704309961475
482,0.17342230600195194
483,0.17502141627526574
484,0.1766045354458464
485,0.17817182342472127
486,0.17972343852380737
487,0.18125953747190263
488,0.18278027543051692
489,0.18095247267621176
490,0.18247628128278295
491,0.1806515184699551
492,0.17884500328525557
493,0.18038988658573635
494,0.18191932105321232
495,0.18343346117601353
496,0.18493245989758672
497,0.18641646863194417
498,0.18788563727895805
499,0.18934011423950178
500,0.19078004643044008
